team_url,country,start_year
https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714/saison_id/2018,Spain,2018
https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2018,Spain,2018
https://www.transfermarkt.com/cd-leganes/startseite/verein/1244/saison_id/2018,Spain,2018
https://www.transfermarkt.com/deportivo-alaves/startseite/verein/1108/saison_id/2018,Spain,2018
https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2018,Spain,2018
https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2018,Spain,2018
https://www.transfermarkt.com/sd-eibar/startseite/verein/1533/saison_id/2018,Spain,2018
https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2018,Spain,2018
https://www.transfermarkt.com/real-valladolid/startseite/verein/366/saison_id/2018,Spain,2018
https://www.transfermarkt.com/sd-huesca/startseite/verein/5358/saison_id/2018,Spain,2018
https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2019,Spain,2019
https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2019,Spain,2019
https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2019,Spain,2019
https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2019,Spain,2019
https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2019,Spain,2019
https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2019,Spain,2019
https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2019,Spain,2019
https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2019,Spain,2019
https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2019,Spain,2019
https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2019,Spain,2019
https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2019,Spain,2019
https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714/saison_id/2019,Spain,2019
https://www.transfermarkt.com/cd-leganes/startseite/verein/1244/saison_id/2019,Spain,2019
https://www.transfermarkt.com/deportivo-alaves/startseite/verein/1108/saison_id/2019,Spain,2019
https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2019,Spain,2019
https://www.transfermarkt.com/real-valladolid/startseite/verein/366/saison_id/2019,Spain,2019
https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/saison_id/2019,Spain,2019
https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2019,Spain,2019
https://www.transfermarkt.com/fc-granada/startseite/verein/16795/saison_id/2019,Spain,2019
https://www.transfermarkt.com/sd-eibar/startseite/verein/1533/saison_id/2019,Spain,2019
https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2020,Spain,2020
https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2020,Spain,2020
https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2020,Spain,2020
https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2020,Spain,2020
https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2020,Spain,2020
https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2020,Spain,2020
https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2020,Spain,2020
https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2020,Spain,2020
https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2020,Spain,2020
https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2020,Spain,2020
https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2020,Spain,2020
https://www.transfermarkt.com/fc-granada/startseite/verein/16795/saison_id/2020,Spain,2020
https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2020,Spain,2020
https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2020,Spain,2020
https://www.transfermarkt.com/sd-eibar/startseite/verein/1533/saison_id/2020,Spain,2020
https://www.transfermarkt.com/deportivo-alaves/startseite/verein/1108/saison_id/2020,Spain,2020
https://www.transfermarkt.com/sd-huesca/startseite/verein/5358/saison_id/2020,Spain,2020
https://www.transfermarkt.com/real-valladolid/startseite/verein/366/saison_id/2020,Spain,2020
https://www.transfermarkt.com/fc-cadiz/startseite/verein/2687/saison_id/2020,Spain,2020
https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,Spain,2020
https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2021,Spain,2021
https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2021,Spain,2021
https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2021,Spain,2021
https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2021,Spain,2021
https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2021,Spain,2021
https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2021,Spain,2021
https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2021,Spain,2021
https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2021,Spain,2021
https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2021,Spain,2021
https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2021,Spain,2021
https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714/saison_id/2021,Spain,2021
https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2021,Spain,2021
