player,season_end_year,squad,comp,archetype,archetype_name,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,table
Abel,2025,Osasuna,La Liga,2,Defender: Distribution + Progression,-1.498759448743698,1.8316002696073213,0.9098169552669333,1.9599301723152394,3.1687065985079244,0.21814853366598186,-0.2451956839530567,0.8832885851358014,-0.09781610229504167,-0.5579462339873515,DF
Abner,2023,Betis,La Liga,0,Defender: Possession Control + Distribution,1.4212204159130692,2.251944328733188,-0.8458022153082538,-0.7924436916288187,1.7295855397339892,0.7605714886783801,0.5052580533280207,-0.12382705332993282,0.5167911708468864,-0.3238216359496704,DF
Abner,2024,Betis,La Liga,0,Defender: Possession Control + Distribution,0.8954345005532218,1.2567363358013353,-0.46299784630434715,1.2264752050614334,1.528262938326634,-0.49920454557758376,0.3830636794948532,0.18058168076535708,0.1225651235922669,0.021313448533746282,DF
Abner,2025,Lyon,Ligue 1,2,Defender: Distribution + Progression,-0.30066996859625306,1.0469338919605207,2.9600391329988724,0.8591549087482235,1.957988770800057,-0.5845509454076989,-0.0031063088301834796,0.054040094105431535,-0.2027319174158606,-0.2667975768098074,DF
Aboubakar Sidibé,2022,Clermont Foot,Ligue 1,0,Defender: Possession Control + Distribution,5.317846726869249,3.4097916236782595,0.16108758159327863,-0.8564320183850214,-1.7798869334867504,-2.8683281185467706,-5.54392532954455,-2.3291619090679774,3.1616944987819693,-1.7691604770071478,DF
Abraham Rando,2024,Villarreal,La Liga,3,Defender: Distribution,-7.430567632984435,1.0261936587123586,0.46326053782604504,-0.3340935845619697,-0.7514041850336071,-0.9773418185692719,0.9828463835868888,-0.6087135010237716,0.7695658342084926,0.009206325721152098,DF
Achraf Dari,2023,Brest,Ligue 1,4,Defender: Possession Control + Distribution,0.7762722540593927,-2.2400221063599446,-1.4290031718156797,0.8955640717117603,0.5366267110055105,1.4633441801468337,0.7532967080442177,0.14611165979366092,-0.1893572592601913,-0.4807407835590425,DF
Achraf Dari,2024,Brest,Ligue 1,4,Defender: Possession Control + Distribution,2.6596059510860073,-3.26673322797528,-0.6970485264224635,1.77206910203779,0.550198397550048,1.7850152804008985,0.7383006789162891,-0.861657889563844,0.8384185897128873,0.801284342867632,DF
Achraf Dari,2025,Brest,Ligue 1,3,Defender: Distribution,-7.5245051797814995,1.0650775539655655,0.8450210995583802,-0.04904980175103901,-0.18777087399007542,-1.0658594753391526,1.34584068282129,-0.7101643947513594,0.9254122932135829,-0.032845610151923665,DF
Achraf Hakimi,2021,Inter,Serie A,0,Defender: Possession Control + Distribution,3.2431538202357046,3.1965214712620877,2.9192645988151753,-4.268999123806907,-0.9715820684421033,-0.4649391325303043,-2.0090234853338416,-0.8311112148012398,0.3293045851070815,0.43670648839182036,DF
Achraf Hakimi,2022,Paris S-G,Ligue 1,0,Defender: Possession Control + Distribution,3.822957370833734,1.2071805065031782,3.5047633680005674,-3.172136579280618,-0.9054172036492218,-2.0814189227010615,-1.2033394281021401,-1.3097358915436246,0.3028034128423087,0.7074548804629046,DF
Achraf Hakimi,2024,Paris S-G,Ligue 1,0,Defender: Possession Control + Distribution,7.127493895580557,2.8382021654939678,4.555836231564967,-2.311848975925159,0.7913910403747195,-1.0159307376700895,-1.194509062555312,-2.228097972497295,1.0215735365935075,0.7731103812201212,DF
Achraf Hakimi,2025,Paris S-G,Ligue 1,2,Defender: Distribution + Progression,1.9799054035022436,0.8928727347814487,7.922363087049916,-1.4054536115311294,1.6204299942605758,-1.1541022188430645,-0.2864356033472859,-0.4167901119394628,0.5428399027679802,1.1138078061038357,DF
Achraf Laaziri,2023,Lyon,Ligue 1,3,Defender: Distribution,-7.336630086187341,0.9873097634591517,0.08149997609359616,-0.6191373673729004,-1.315037496077366,-0.8888241617993913,0.6198520843526012,-0.5072626072961839,0.6137193752034023,0.05125826159422786,DF
Adam Aznou,2024,Bayern Munich,Bundesliga,3,Defender: Distribution,-7.430567632984435,1.0261936587123586,0.46326053782604504,-0.3340935845619697,-0.7514041850336071,-0.9773418185692719,0.9828463835868888,-0.6087135010237716,0.7695658342084926,0.009206325721152098,DF
Adam Aznou,2025,Bayern Munich,Bundesliga,2,Defender: Distribution + Progression,-1.4377953627317481,1.5510198568247517,3.710639344472156,3.4157100350367955,2.0033577588985736,-0.9170632227954343,1.1948563226079614,-0.39418679722206207,1.9720967074963482,0.19537723498419268,DF
Adam Marušić,2020,Lazio,Serie A,0,Defender: Possession Control + Distribution,0.4463135138989287,0.9147617859315602,0.6843172416496373,-2.7681200402648756,-1.4394951159301854,0.7918559128842162,-1.3499777649382168,-0.45600267102514636,-0.3730741979218237,-0.17664808302761514,DF
Adam Marušić,2021,Lazio,Serie A,0,Defender: Possession Control + Distribution,1.518196757643011,0.5092300049268346,0.5407539362007583,-1.209855590484949,-1.0966895612452845,-0.05560891189369954,-1.2689727963124824,0.2316818220026562,-0.3476074558863047,-0.016899248569686165,DF
Adam Marušić,2022,Lazio,Serie A,4,Defender: Possession Control + Distribution,2.0789468058215164,-0.954685970047862,1.3825010081550317,-0.19174299589190014,-0.8622067780481757,-1.2759606263608703,-0.7049740043770498,0.03872866631013494,0.6319461314004116,-0.08862831285934192,DF
Adam Marušić,2023,Lazio,Serie A,4,Defender: Possession Control + Distribution,1.7098625391683129,-0.7958791154395612,1.3859712215303261,0.20327420611840807,-0.05351168775928272,-1.2714978866866318,-0.4493184920547719,-0.21588414983730786,0.5372777538244691,0.30135893299369343,DF
Adam Marušić,2024,Lazio,Serie A,0,Defender: Possession Control + Distribution,1.0249107905468975,0.25745772518277477,1.238926020575036,0.5416585302681369,1.0188529308870784,-1.1220492180062536,-0.29262761073096044,0.04516772476404185,0.5983033889094713,-0.09644807510690612,DF
Adam Marušić,2025,Lazio,Serie A,2,Defender: Distribution + Progression,-2.3105602476782963,0.4298202253634855,2.9606500192692238,1.0842609474407254,2.0488621928991506,0.2588176232318915,-0.02758101389804324,-0.30540984879252164,0.15227047283877937,-0.6220179054616324,DF
Adam Masina,2020,Watford,Premier League,0,Defender: Possession Control + Distribution,1.4329566019275717,1.7604925835985625,-2.8997361465920903,-0.2296841079079286,0.18145130110087848,0.9534105863878608,-1.1084708577579931,2.033093146981713,0.058328662128928954,-0.11681216080566514,DF
Adam Masina,2022,Watford,Premier League,0,Defender: Possession Control + Distribution,1.078393371046559,0.7863152192421694,-1.9402573951944078,0.8807810051428078,0.5283885596979871,0.7010878364574467,-0.054950573708197226,1.4277733726202086,-0.5761276693157811,-0.14652219957390855,DF
Adam Masina,2023,Udinese,Serie A,4,Defender: Possession Control + Distribution,1.2164268258172797,-1.161697125162675,-0.3410975954935793,0.7056335763203379,0.944740521107633,1.3098603676285734,-0.2307785996900975,0.09342444034345476,0.2998597744274889,-0.5461203784010138,DF
Adam Masina,2024,Torino,Serie A,4,Defender: Possession Control + Distribution,1.0811768281961918,-1.9855745563448863,0.23135782678150463,1.1342043611020927,0.7413850338564316,-0.2521823569754531,0.9118916974824742,-0.3025733855114936,0.05812471955124465,0.05215877842330485,DF
Adam Masina,2025,Torino,Serie A,2,Defender: Distribution + Progression,-0.828557086037307,-1.3464475296323002,1.589975551527914,2.1966157924662184,2.05647224798804,0.9740876797935698,0.310877337758825,0.17443249022207397,-0.44775458701013804,-0.29411730892927324,DF
Adam Obert,2024,Cagliari,Serie A,4,Defender: Possession Control + Distribution,0.8389735598234438,-0.3381833386638817,-0.8626416298194499,2.013488709453668,1.4053362473409834,0.7769870320055077,0.23295928918196296,0.2667061101820707,-0.6520967504379769,0.21454878945542077,DF
Adam Obert,2025,Cagliari,Serie A,2,Defender: Distribution + Progression,-2.135260680364439,0.8010213338700112,1.2165518632655221,1.9746252988626338,2.881677996180315,1.158952543214923,-0.06951652096256566,0.3819389067182044,-0.5101554157272972,-0.529269871191218,DF
Adam Smith,2020,Bournemouth,Premier League,0,Defender: Possession Control + Distribution,1.5598920375358603,0.9868685188704944,-2.6051362761807013,-0.15148159210309586,-0.5793691440583189,0.23135626616627292,-1.1940013256840984,0.555636103168041,-0.8974282290814131,-0.681245323774931,DF
Adam Smith,2023,Bournemouth,Premier League,0,Defender: Possession Control + Distribution,-0.5201671834872741,1.164620692441062,-1.7155702188550777,1.349956461548345,1.4052065765044972,0.3897112813285162,0.11714178013073706,1.169117244197139,-0.782613804737764,-0.40866534277373034,DF
Adam Smith,2024,Bournemouth,Premier League,0,Defender: Possession Control + Distribution,0.2674001634089507,1.324937071991556,0.6350418344903801,0.5217853443200511,1.6240881015310151,-1.091474726204467,-0.032531232624137374,1.2039436451767358,0.010453056458118226,-0.018314665204655967,DF
Adam Smith,2025,Bournemouth,Premier League,2,Defender: Distribution + Progression,-2.6807396513171398,0.878335581483924,2.131458168108338,1.0091727884362172,2.209993892197872,-0.4075087420178818,0.15878224213702197,1.22108568575905,0.4210523777670119,-0.2706919505580174,DF
