player,season_end_year,age,position_group_model,comp,target_market_value,predicted_log_value,expected_market_value_raw,undervaluation_raw
Ivan IliÄ,2022,20.0,MF,Serie A,14000000.0,15.609696756000675,6014577.054187914,-7985422.945812086
MÃ¡ximo Perrone,2023,19.0,MF,Premier League,10000000.0,14.503018234771668,1988751.7367954042,-8011248.263204596
Youssouf Fofana,2020,20.0,MF,Ligue 1,13000000.0,15.422360702547127,4987076.887668318,-8012923.112331682
Maximilian WÃ¶ber,2023,24.0,DF,Premier League,14000000.0,15.601435317382315,5965092.674309103,-8034907.325690897
Joan JordÃ¡n,2020,25.0,MF,La Liga,14500000.0,15.681882495015884,6464798.102133142,-8035201.897866858
Brice Samba,2024,30.0,GK,Ligue 1,15000000.0,15.756020450478365,6962299.090422534,-8037700.909577466
Diego Costa,2020,30.0,FW,La Liga,14500000.0,15.679427141204252,6448944.204445291,-8051055.795554709
Maxence Lacroix,2023,22.0,DF,Bundesliga,17000000.0,16.005929609915295,8938957.217828834,-8061042.782171166
Rolando Mandragora,2020,22.0,MF,Serie A,12000000.0,15.184880475743132,3932870.8819734617,-8067129.118026538
Jay Stansfield,2025,21.0,MF,Premier League,9000000.0,13.73251015408739,920349.7755116457,-8079650.224488354
Harrison Reed,2024,29.0,MF,Premier League,15000000.0,15.748410090261462,6909514.588096845,-8090485.411903155
Serge Aurier,2020,26.0,DF,Premier League,16000000.0,15.882163630762923,7898342.64893626,-8101657.35106374
Rhian Brewster,2021,20.0,FW,Premier League,12000000.0,15.175712385660335,3896978.740872646,-8103021.259127354
Diego Llorente,2021,26.0,DF,Premier League,20000000.0,16.29148917723768,11893339.472067446,-8106660.5279325545
Mattias Svanberg,2024,25.0,MF,Bundesliga,12000000.0,15.17227766346658,3883616.658724506,-8116383.341275495
Houssem Aouar,2023,24.0,MF,Ligue 1,13000000.0,15.400230571840371,4877924.435863686,-8122075.564136314
Alessio Cragno,2022,27.0,GK,Serie A,10000000.0,14.436115776063195,1860052.4392629499,-8139947.56073705
Moise Kean,2024,24.0,FW,Serie A,14000000.0,15.583605282406879,5859677.417026765,-8140322.582973235
Patson Daka,2022,22.0,FW,Premier League,20000000.0,16.287981372359425,11851693.040822016,-8148306.959177984
JosÃ© SÃ¡,2024,31.0,GK,Premier League,14000000.0,15.579764859741756,5837216.931707643,-8162783.068292357
Stefano Sensi,2021,24.0,MF,Serie A,13000000.0,15.389660709579875,4826636.964139513,-8173363.035860487
Maxence Lacroix,2025,24.0,DF,Premier League,20000000.0,16.285848318783085,11826439.685417634,-8173560.3145823665
Axel Witsel,2020,30.0,MF,Bundesliga,17000000.0,15.992162298867221,8816735.06527496,-8183264.934725041
Rafa Mir,2022,24.0,FW,La Liga,16000000.0,15.87171968023608,7816282.00318822,-8183717.99681178
Mohammed Salisu,2022,22.0,DF,Premier League,18000000.0,16.098989215298403,9810748.35327361,-8189251.64672639
RaphaÃ«l Varane,2024,31.0,DF,Premier League,20000000.0,16.28437744441797,11809057.26379595,-8190942.7362040505
Jonas Wind,2023,23.0,FW,Bundesliga,14000000.0,15.574539854402206,5806796.978263028,-8193203.021736972
Kenny Tete,2025,28.0,DF,Premier League,15000000.0,15.733238239786871,6805475.677813362,-8194524.322186638
Miguel AlmirÃ³n,2024,30.0,FW,Premier League,20000000.0,16.28294808152604,11792189.891794635,-8207810.108205365
Jakub Moder,2025,25.0,MF,Premier League,10000000.0,14.39822252901085,1790887.6891698227,-8209112.310830178
Krzysztof PiÄtek,2020,24.0,FW,Bundesliga,21500000.0,16.40251612673339,13289915.220688306,-8210084.779311694
Domenico Berardi,2020,24.0,FW,Serie A,24000000.0,16.574468120422623,15783380.18049201,-8216619.81950799
Valentin Rongier,2024,29.0,MF,Ligue 1,12000000.0,15.145857769321008,3782355.4367128448,-8217644.563287156
Benjamin Bourigeaud,2025,30.0,MF,Ligue 1,15000000.0,15.729532216621347,6780301.101188601,-8219698.898811399
Illan Meslier,2022,21.0,GK,Premier League,20000000.0,16.281796477705562,11778617.776061935,-8221382.223938065
Kyle Walker-Peters,2025,27.0,DF,Premier League,20000000.0,16.28146120939448,11774669.4403509,-8225330.5596491005
RÄzvan Marin,2022,25.0,MF,Serie A,12000000.0,15.142457979039708,3769518.0526308683,-8230481.947369132
Boubakary SoumarÃ©,2025,25.0,MF,Premier League,14000000.0,15.564385977014009,5748133.796968377,-8251866.203031623
Benjamin Henrichs,2022,24.0,DF,Bundesliga,14000000.0,15.563943401575393,5745590.376558606,-8254409.623441394
Baptiste Santamaria,2023,27.0,MF,Ligue 1,14000000.0,15.563859974382018,5745111.057990154,-8254888.942009846
Geoffrey Kondogbia,2024,31.0,MF,Ligue 1,12000000.0,15.131403436159392,3728077.2193745417,-8271922.780625459
Emil Holm,2024,24.0,DF,Serie A,12000000.0,15.13064720071502,3725258.9802461285,-8274741.0197538715
Andrea Pinamonti,2023,23.0,FW,Serie A,15000000.0,15.72120037113896,6724043.36259914,-8275956.63740086
Lucas BoyÃ©,2022,25.0,FW,La Liga,15000000.0,15.72091767464162,6722142.767468336,-8277857.232531664
Nico Williams,2022,19.0,MF,La Liga,12000000.0,15.127360541690399,3713035.4192548865,-8286964.580745114
Morgan Sanson,2021,25.0,MF,Premier League,16000000.0,15.85634004832575,7696990.131593256,-8303009.868406744
Javi GalÃ¡n,2022,26.0,DF,La Liga,12000000.0,15.12124703888967,3690405.0067358287,-8309594.993264171
Sergi Darder,2020,25.0,MF,La Liga,11000000.0,14.798498534916105,2672428.481765801,-8327571.518234199
Alex Meret,2022,24.0,GK,Serie A,10000000.0,14.32573931653593,1665671.1881571037,-8334328.811842896
Valentin Rongier,2021,25.0,MF,Ligue 1,14000000.0,15.546818028651376,5648032.721462986,-8351967.278537014
Curtis Jones,2023,21.0,MF,Premier League,22000000.0,16.42871888156733,13642750.072397482,-8357249.927602518
William Carvalho,2023,30.0,MF,La Liga,14000000.0,15.54519272176349,5638860.389298953,-8361139.610701047
NÃ©lson Semedo,2023,28.0,DF,Premier League,15000000.0,15.708432129872465,6638734.920246682,-8361265.079753318
Javi GalÃ¡n,2023,27.0,DF,La Liga,12000000.0,15.107127365652602,3638663.8237201096,-8361336.17627989
Angel Gomes,2023,21.0,MF,Ligue 1,16000000.0,15.848698068911016,7638394.063948113,-8361605.936051887
Borja Iglesias,2023,29.0,FW,La Liga,20000000.0,16.268936269585943,11628112.128490666,-8371887.871509334
Kyle Walker-Peters,2021,23.0,DF,Premier League,18000000.0,16.07868716446783,9613578.272029819,-8386421.727970181
Anthony Elanga,2023,20.0,FW,Premier League,18000000.0,16.078639996971937,9613124.834262833,-8386875.165737167
Andrea Pinamonti,2024,25.0,FW,Serie A,15000000.0,15.7039233543114,6608869.728291163,-8391130.271708837
Salih Ãzcan,2023,24.0,MF,Bundesliga,13000000.0,15.34340897507127,4608480.532189479,-8391519.46781052
Amadou Diawara,2020,22.0,MF,Serie A,20000000.0,16.266871633696304,11604129.075452251,-8395870.924547749
Moise Kean,2020,19.0,FW,Premier League,25000000.0,16.624939503926452,16600434.765674224,-8399565.234325776
Lazar Samardzic,2023,20.0,MF,Serie A,14000000.0,15.537172737833448,5593817.673928984,-8406182.326071016
Wilfried Singo,2022,20.0,DF,Serie A,15000000.0,15.701497556382954,6592857.3725908045,-8407142.627409196
Andy Delort,2020,27.0,FW,Ligue 1,13000000.0,15.338071776425565,4583949.672065347,-8416050.327934653
Tiago DjalÃ³,2023,22.0,DF,Ligue 1,16000000.0,15.840388437521373,7575184.803103314,-8424815.196896687
Philipp Lienhart,2025,28.0,DF,Bundesliga,15000000.0,15.69845343861734,6572818.451185431,-8427181.548814569
Riccardo Orsolini,2022,24.0,FW,Serie A,10000000.0,14.265433751032997,1568190.7328697748,-8431809.267130226
Nathan Collins,2025,23.0,DF,Premier League,28000000.0,16.789406034312744,19567996.992394798,-8432003.007605202
Stefan Posch,2021,23.0,DF,Bundesliga,13000000.0,15.33390044422249,4564868.316015117,-8435131.683984883
Illia Zabarnyi,2023,19.0,DF,Premier League,20000000.0,16.263177836145758,11561344.835010765,-8438655.164989235
Douglas Luiz,2020,21.0,MF,Premier League,22000000.0,16.422306659134986,13555549.59115516,-8444450.40884484
Niclas FÃ¼llkrug,2024,31.0,FW,Bundesliga,15000000.0,15.695521215687931,6553573.708007151,-8446426.291992849
Victor LindelÃ¶f,2021,26.0,DF,Premier League,24000000.0,16.55953533254809,15549441.324156132,-8450558.675843868
Aaron Ramsdale,2020,21.0,GK,Premier League,12500000.0,15.213417651435538,4046720.687576506,-8453279.312423494
Leonardo Balerdi,2025,25.0,DF,Ligue 1,20000000.0,16.26121149023812,11538633.566364195,-8461366.433635805
Ansgar Knauff,2022,19.0,DF,Bundesliga,10000000.0,14.244437482781077,1535607.8154016826,-8464392.184598317
Donny van de Beek,2023,25.0,MF,Premier League,13000000.0,15.326713218710385,4532177.190777142,-8467822.809222858
Nathan Redmond,2023,28.0,DF,Premier League,10000000.0,14.241543247076168,1531169.8269296582,-8468830.173070341
Berat Djimsiti,2020,26.0,DF,Serie A,15000000.0,15.691595111432465,6527894.133786377,-8472105.866213623
Florian Neuhaus,2023,25.0,MF,Bundesliga,12000000.0,15.075713043723027,3526134.4072870454,-8473865.592712954
Ansu Fati,2025,21.0,FW,La Liga,12500000.0,15.207381681234981,4022368.3649427188,-8477631.635057282
Ander Herrera,2021,30.0,MF,Ligue 1,13000000.0,15.323382923405063,4517108.804041105,-8482891.195958894
Jonathan Clauss,2024,31.0,DF,Ligue 1,12000000.0,15.072496545998662,3514810.8216800545,-8485189.178319946
Gonzalo Montiel,2022,24.0,DF,La Liga,14000000.0,15.522870516148535,5514383.039115922,-8485616.96088408
Mario GÃ¶tze,2023,30.0,MF,Bundesliga,12000000.0,15.071924803984256,3512801.8304559393,-8487198.16954406
NehuÃ©n PÃ©rez,2025,24.0,DF,Serie A,13000000.0,15.319447584283235,4499367.377273715,-8500632.622726284
Jakub Kiwior,2023,22.0,DF,Premier League,25000000.0,16.618687619626463,16496974.509700406,-8503025.490299594
Rolando Mandragora,2021,23.0,MF,Serie A,14000000.0,15.519373287753911,5495131.6615289645,-8504868.338471036
Andrey Santos,2025,20.0,MF,Ligue 1,21500000.0,16.379030385935348,12981428.393401379,-8518571.606598621
Loren MorÃ³n,2020,25.0,FW,La Liga,16000000.0,15.827317750713606,7476816.195054556,-8523183.804945443
Marc Roca,2020,22.0,MF,La Liga,16000000.0,15.824100408618023,7452799.372236542,-8547200.627763458
Koke,2024,32.0,MF,La Liga,12000000.0,15.054149194123578,3450911.3182558157,-8549088.681744184
Matteo Pessina,2025,27.0,MF,Serie A,12000000.0,15.051865732582081,3443040.282717566,-8556959.717282433
Kenny Lala,2020,27.0,DF,Ligue 1,9500000.0,13.754702104612917,941002.4685751147,-8558997.531424886
Andrew Omobamidele,2025,22.0,DF,Ligue 1,11000000.0,14.706706972061433,2438043.818258783,-8561956.181741217
Sean Longstaff,2020,21.0,MF,Premier League,17500000.0,16.005427458651702,8934469.635481419,-8565530.364518581
Max Aarons,2024,24.0,DF,Premier League,16000000.0,15.821393519906875,7432652.750675341,-8567347.249324659
Sergi Darder,2022,27.0,MF,La Liga,14000000.0,15.506905610419839,5427045.441069016,-8572954.558930984
Yarek Gasiorowski,2025,19.0,DF,La Liga,15000000.0,15.675389783786612,6422959.996750762,-8577040.00324924
Will Hughes,2020,24.0,MF,Premier League,14500000.0,15.59406840834848,5921309.84191651,-8578690.158083491
Simone Pafundi,2024,18.0,MF,Serie A,10000000.0,14.162169864225163,1414333.788271243,-8585666.211728757
Riccardo Orsolini,2025,27.0,FW,Serie A,16000000.0,15.817860231061713,7406437.378601991,-8593562.62139801
Jakub Jankto,2020,23.0,MF,Serie A,9500000.0,13.712568962936563,902178.6637210752,-8597821.336278925
Diego Llorente,2022,27.0,DF,Premier League,18000000.0,16.05551485345991,9393370.636543006,-8606629.363456994
Atakan Karazor,2024,27.0,MF,Bundesliga,12000000.0,15.035988538145924,3388806.1292182025,-8611193.870781798
Castello Lukeba,2022,18.0,DF,Ligue 1,20000000.0,16.248060476913256,11387882.268282257,-8612117.731717743
Benjamin Lecomte,2020,28.0,GK,Ligue 1,11000000.0,14.68410200596488,2383550.1321957447,-8616449.867804255
Jefferson Lerma,2023,27.0,MF,Premier League,20000000.0,16.24740090119094,11380373.57349853,-8619626.42650147
Mateo Retegui,2024,25.0,FW,Serie A,16000000.0,15.813175556195521,7371821.767629776,-8628178.232370224
Alexander SÃ¸rloth,2021,24.0,FW,Bundesliga,16000000.0,15.811072446726318,7356334.308980863,-8643665.691019136
Karim Benzema,2021,32.0,FW,La Liga,25000000.0,16.609983196005516,16354001.000118133,-8645998.999881867
Assan Ouedraogo,2025,18.0,MF,Bundesliga,10000000.0,14.114856195562805,1348974.799660131,-8651025.200339869
Kristjan Asllani,2023,20.0,MF,Serie A,12000000.0,15.020567470046357,3336947.985377916,-8663052.014622085
Mason Holgate,2022,24.0,DF,Premier League,18000000.0,16.048757277188876,9330108.202367786,-8669891.797632214
Lucas Douath,2022,17.0,MF,Ligue 1,10000000.0,14.09280101515753,1319548.588047902,-8680451.411952097
Ãlex Moreno,2023,29.0,DF,Premier League,15000000.0,15.657036299095473,6306151.480976019,-8693848.519023981
Ãlvaro Morata,2024,31.0,FW,La Liga,16000000.0,15.80240593522535,7292856.009439534,-8707143.990560466
Habib Diallo,2023,27.0,FW,Ligue 1,18000000.0,16.04383921245679,9284334.771961465,-8715665.228038535
Victor Bernth Kristiansen,2024,21.0,DF,Serie A,15000000.0,15.652943405389758,6280393.816827298,-8719606.183172703
Gonzalo HiguaÃ­n,2020,31.0,FW,Serie A,15000000.0,15.651994007534313,6274434.05299801,-8725565.94700199
Moise Kean,2023,22.0,FW,Serie A,18000000.0,16.042719544301946,9273945.214372532,-8726054.785627468
Lewis Dunk,2020,27.0,DF,Premier League,20000000.0,16.237420025162876,11267352.428985888,-8732647.571014112
Yeray Ãlvarez,2023,27.0,DF,La Liga,15000000.0,15.64990919254479,6261366.643047874,-8738633.356952127
AngeliÃ±o,2023,25.0,DF,Bundesliga,12000000.0,14.996590701039255,3257890.291785973,-8742109.708214026
Matt Targett,2021,24.0,DF,Premier League,17000000.0,15.92581979081123,8250791.306170988,-8749208.693829011
Ä°lkay GÃ¼ndoÄan,2024,33.0,MF,La Liga,15000000.0,15.648111415635686,6250120.213194782,-8749879.786805218
Amir Rrahmani,2024,30.0,DF,Serie A,15000000.0,15.645810605970775,6235756.404432114,-8764243.595567886
Wout Faes,2023,24.0,DF,Premier League,20000000.0,16.23411120882509,11230132.436893277,-8769867.563106723
Exequiel Palacios,2021,21.0,MF,Bundesliga,13000000.0,15.257686744718482,4229889.840742675,-8770110.159257326
Felipe Anderson,2023,29.0,FW,Serie A,15000000.0,15.644455143604223,6227309.795766773,-8772690.204233227
Sergio Ramos,2020,33.0,DF,La Liga,14500000.0,15.557815883638675,5710491.805721767,-8789508.194278233
Ainsley Maitland-Niles,2021,22.0,MF,Premier League,16000000.0,15.788945298088263,7195347.244878036,-8804652.755121965
Reiss Nelson,2024,24.0,FW,Premier League,15000000.0,15.636751382004949,6179520.393422909,-8820479.60657709
Che Adams,2023,26.0,FW,Premier League,20000000.0,16.2289437464012,11172250.82367292,-8827749.17632708
Thijs Dallinga,2024,23.0,FW,Ligue 1,18000000.0,16.03097121481635,9165629.349687219,-8834370.650312781
Juan Foyth,2024,26.0,DF,La Liga,15000000.0,15.634301967015206,6164402.703399085,-8835597.296600915
Josip Brekalo,2022,23.0,MF,Serie A,15000000.0,15.634149279251865,6163461.546238699,-8836538.453761302
Callum Wilson,2025,32.0,FW,Premier League,11000000.0,14.58697841536712,2162937.810529769,-8837062.189470232
Harry Winks,2021,24.0,MF,Premier League,20000000.0,16.228057801997878,11162357.212938886,-8837642.787061114
Mario PaÅ¡aliÄ,2025,29.0,MF,Serie A,13000000.0,15.241591363795049,4162353.109113749,-8837646.89088625
Lucas Digne,2023,29.0,DF,Premier League,15000000.0,15.633597626455096,6160062.392549806,-8839937.607450195
Adrian Bernabe,2025,23.0,MF,Serie A,15000000.0,15.631966655723247,6150023.698083951,-8849976.301916048
Kevin Mbabu,2021,25.0,DF,Bundesliga,12000000.0,14.962278895379287,3148002.1695964215,-8851997.830403578
Dimitri Payet,2020,32.0,FW,Ligue 1,10000000.0,13.953469528484096,1147927.4504003418,-8852072.549599659
Tuta,2023,23.0,DF,Bundesliga,15000000.0,15.629666368209232,6135893.13147382,-8864106.86852618
Thomas Strakosha,2021,25.0,GK,Serie A,14000000.0,15.451436325845918,5134207.883260683,-8865792.116739318
JosÃ© CampaÃ±a,2021,27.0,MF,La Liga,15000000.0,15.62882877648456,6130755.90907366,-8869244.09092634
Calvin Stengs,2022,22.0,MF,Ligue 1,13000000.0,15.23273174177826,4125639.1012718435,-8874360.898728156
Mason Holgate,2021,23.0,DF,Premier League,20000000.0,16.223772900015565,11114629.928497087,-8885370.071502913
Jhon LucumÃ­,2024,25.0,DF,Serie A,17000000.0,15.908724251220196,8110938.396194742,-8889061.603805259
Callum Wilson,2020,27.0,FW,Premier League,20000000.0,16.22313433564648,11107534.786804073,-8892465.213195927
ValentÃ­n Castellanos,2025,25.0,FW,Serie A,20000000.0,16.222988525381787,11105915.31214178,-8894084.68785822
Tiago Santos,2025,22.0,DF,Ligue 1,15000000.0,15.624516195687475,6104373.453680416,-8895626.546319585
Eric Dier,2023,28.0,DF,Premier League,18000000.0,16.023693992823556,9099171.13182169,-8900828.86817831
N'Golo KantÃ©,2023,31.0,MF,Premier League,15000000.0,15.622906769379886,6094556.8145408975,-8905443.185459103
Arnau Martinez,2025,21.0,DF,La Liga,10000000.0,13.904503071139997,1093071.4726541706,-8906928.527345829
Michael Keane,2020,26.0,DF,Premier League,20000000.0,16.221615885831124,11090681.349926814,-8909318.650073186
Konstantinos Koulierakis,2025,20.0,DF,Bundesliga,13500000.0,15.339299970731819,4589583.1129527865,-8910416.887047213
Tom Davies,2021,22.0,MF,Premier League,18000000.0,16.0220150662591,9083907.107188754,-8916092.892811246
Ansgar Knauff,2025,22.0,MF,Bundesliga,10000000.0,13.89347653578396,1081084.8771457446,-8918915.122854255
Joseba ZaldÃºa,2020,27.0,DF,La Liga,12000000.0,14.939367288627803,3076696.343699532,-8923303.656300468
Mahdi Camara,2025,26.0,MF,Ligue 1,10000000.0,13.881184439998934,1067877.4060408142,-8932122.593959186
Baptiste Santamaria,2021,25.0,MF,Ligue 1,15000000.0,15.617834112859963,6063719.495794977,-8936280.504205022
Timothy Castagne,2024,28.0,DF,Premier League,17000000.0,15.90286668418265,8063566.901244954,-8936433.098755047
Junior Firpo,2022,24.0,DF,Premier League,12000000.0,14.934239477205955,3060960.0008996367,-8939039.999100363
Bart Verbruggen,2025,21.0,GK,Premier League,23500000.0,16.49335130545917,14553633.372746559,-8946366.627253441
Fran Garcia,2025,24.0,DF,La Liga,15000000.0,15.615021159749686,6046686.502104187,-8953313.497895813
Kelechi Iheanacho,2020,22.0,FW,Premier League,15000000.0,15.614280725070705,6042210.982104247,-8957789.017895753
Manuel Neuer,2020,33.0,GK,Bundesliga,18000000.0,16.01741031882246,9042174.163191978,-8957825.836808022
Corentin Tolisso,2023,27.0,MF,Ligue 1,14000000.0,15.427629661998663,5013422.94604531,-8986577.05395469
AndrÃ© Gomes,2023,29.0,MF,Ligue 1,16000000.0,15.762790278523987,7009592.56857029,-8990407.43142971
David de Gea,2021,29.0,GK,Premier League,18000000.0,16.013321820726645,9005280.718037367,-8994719.281962633
Alex Telles,2021,27.0,DF,Premier League,20000000.0,16.21330656069433,10998907.083446763,-9001092.916553237
Nathan Collins,2023,21.0,DF,Premier League,22000000.0,16.37996946570269,12993624.7168599,-9006375.2831401
Davide Calabria,2024,27.0,DF,Serie A,13000000.0,15.197088309854358,3981176.9860167075,-9018823.013983293
Youri Tielemans,2023,25.0,MF,Premier League,25000000.0,16.58679750999455,15979184.22761263,-9020815.77238737
Giovanni Simeone,2020,24.0,FW,Serie A,15000000.0,15.603284306690384,5976132.271638099,-9023867.7283619
Dominic Solanke,2025,26.0,FW,Premier League,45000000.0,17.397790352972883,35955417.46305416,-9044582.536945842
William Carvalho,2021,28.0,MF,La Liga,15000000.0,15.59600513569047,5932788.918857472,-9067211.081142528
NehuÃ©n PÃ©rez,2024,23.0,DF,Serie A,13000000.0,15.183003173872924,3925494.620135542,-9074505.379864458
Gorka Guruzeta,2025,27.0,FW,La Liga,15000000.0,15.593366562911523,5917155.454960602,-9082844.545039397
Ohis Felix Uduokhai,2021,22.0,DF,Bundesliga,16000000.0,15.749402382022295,6916374.246314564,-9083625.753685437
Dan-Axel Zagadou,2021,21.0,DF,Bundesliga,18000000.0,16.002863744495684,8911593.543047385,-9088406.456952615
Mahmoud Dahoud,2021,24.0,MF,Bundesliga,16000000.0,15.744473183469452,6882365.945152227,-9117634.054847773
Leif Davis,2025,24.0,DF,Premier League,20000000.0,16.201970016401432,10874921.58617925,-9125078.41382075
Tommaso Pobega,2023,23.0,MF,Serie A,14000000.0,15.399068448069626,4872258.975383507,-9127741.024616493
Dwight McNeil,2022,21.0,MF,Premier League,18000000.0,15.998024833535522,8868575.29521551,-9131424.70478449
Stefan Lainer,2021,27.0,DF,Bundesliga,12500000.0,15.029518693113728,3366951.8453959296,-9133048.15460407
Yannick Carrasco,2024,30.0,DF,La Liga,14000000.0,15.397562724433735,4864928.218810116,-9135071.781189885
Leo Dubois,2021,25.0,DF,Ligue 1,16000000.0,15.741789851312863,6863923.023922818,-9136076.976077182
Renato Sanches,2023,24.0,MF,Ligue 1,15000000.0,15.582998670722953,5856123.945532577,-9143876.054467423
Ludwig Augustinsson,2021,26.0,DF,Bundesliga,10000000.0,13.65873193040434,854892.2876849748,-9145107.712315025
Amir Rrahmani,2020,25.0,DF,Serie A,14000000.0,15.395104585910044,4852984.2348800795,-9147015.765119921
NicolÃ² Fagioli,2024,23.0,MF,Serie A,15000000.0,15.582219130606738,5851560.640082886,-9148439.359917114
Vedat Muriqi,2023,28.0,FW,La Liga,15000000.0,15.580888121497885,5843777.3392101675,-9156222.660789832
Jordan Pickford,2022,27.0,GK,Premier League,20000000.0,16.198634604349152,10838709.662732031,-9161290.337267969
Jasper Cillessen,2020,30.0,GK,La Liga,12000000.0,14.853648539691546,2823952.862136784,-9176047.137863215
Konstantinos Mavropanos,2023,24.0,DF,Bundesliga,15000000.0,15.577345853861464,5823113.731945055,-9176886.268054945
Francesco Camarda,2024,16.0,FW,Serie A,10000000.0,13.605200648963331,810332.0775380275,-9189667.922461972
Giovanni Simeone,2023,27.0,FW,Serie A,15000000.0,15.574990184974727,5809412.545811907,-9190587.454188094
Morten Frendrup,2024,23.0,MF,Serie A,15000000.0,15.57305080546616,5798156.80632754,-9201843.19367246
Eberechi Eze,2021,22.0,MF,Premier League,20000000.0,16.19465561175194,10795668.200858178,-9204331.799141822
Idrissa Gana Gueye,2021,30.0,MF,Ligue 1,15000000.0,15.569600329198355,5778184.87656977,-9221815.12343023
Sander Berge,2024,26.0,MF,Premier League,20000000.0,16.192321111642258,10770495.104655148,-9229504.895344852
Daniel Vivian,2023,23.0,DF,La Liga,14000000.0,15.377687375853402,4769190.615464221,-9230809.384535778
Keito Nakamura,2025,24.0,FW,Ligue 1,11000000.0,14.383279618336788,1764325.5515397487,-9235674.448460251
Krzysztof PiÄtek,2021,25.0,FW,Bundesliga,15000000.0,15.56683136802109,5762207.434868863,-9237792.565131137
Odsonne Ãdouard,2025,26.0,FW,Premier League,14000000.0,15.373624607618323,4749853.802354862,-9250146.197645139
Justin Kluivert,2022,22.0,MF,Ligue 1,15000000.0,15.563090438127988,5740691.6866294,-9259308.3133706
AurÃ©lien TchouamÃ©ni,2020,19.0,MF,Ligue 1,15500000.0,15.64430690040664,6226386.707724521,-9273613.292275479
Aster Vranckx,2025,21.0,MF,Bundesliga,12000000.0,14.817045566523495,2722456.618448858,-9277543.381551143
Kieran Tierney,2024,26.0,DF,La Liga,12000000.0,14.81093986124989,2705884.7376036416,-9294115.262396358
Lewis Dunk,2022,29.0,DF,Premier League,20000000.0,16.18581324785116,10700629.766674753,-9299370.233325247
RÄzvan Marin,2021,24.0,MF,Serie A,15000000.0,15.554562868257635,5691945.666584145,-9308054.333415855
Christian NÃ¸rgaard,2023,28.0,MF,Premier League,16000000.0,15.716388421490011,6691765.322124552,-9308234.677875448
Boubakary SoumarÃ©,2024,25.0,MF,La Liga,14000000.0,15.360518829690768,4688009.404801505,-9311990.595198495
Nico Schulz,2020,26.0,DF,Bundesliga,11000000.0,14.332596340834353,1677131.9914216874,-9322868.008578312
Orel Mangala,2025,26.0,MF,Premier League,20000000.0,16.183493324018787,10675833.89172937,-9324166.10827063
Igor Zubeldia,2022,24.0,DF,La Liga,15000000.0,15.550625547378749,5669578.707974159,-9330421.292025842
Alexandre Lacazette,2022,30.0,FW,Premier League,15000000.0,15.54977489210583,5664757.900813555,-9335242.099186445
Kristoffer Ajer,2025,26.0,DF,Premier League,18000000.0,15.974124945776518,8659130.144549148,-9340869.855450852
Maximilian MittelstÃ¤dt,2024,27.0,DF,Bundesliga,17000000.0,15.851054419099336,7656414.019921022,-9343585.980078978
Matt Targett,2022,25.0,DF,Premier League,17000000.0,15.85100524996108,7656037.569847301,-9343962.4301527
Thilo Kehrer,2023,25.0,DF,Premier League,18000000.0,15.9731459516173,8650657.053964559,-9349342.946035441
Daichi Kamada,2025,27.0,MF,Premier League,15000000.0,15.547090422685999,5649571.42171293,-9350428.578287069
Mikayil Ngor Faye,2024,19.0,MF,La Liga,10000000.0,13.36202923907818,635411.2241083869,-9364588.775891613
Orel Mangala,2022,23.0,MF,Bundesliga,15000000.0,15.544448491864145,5634665.341288483,-9365334.658711517
Alessio Romagnoli,2022,26.0,DF,Serie A,17000000.0,15.847480507886342,7629099.511317926,-9370900.488682073
Youssef En-Nesyri,2024,26.0,FW,La Liga,20000000.0,16.17906255641869,10628636.386190189,-9371363.613809811
NicolÃ¡s DomÃ­nguez,2020,21.0,MF,Serie A,14000000.0,15.347565202243503,4627674.287530281,-9372325.71246972
NicolÃ¡s DomÃ­nguez,2022,23.0,MF,Serie A,13000000.0,15.101584737741735,3618551.846600582,-9381448.153399419
Ãlex Berenguer,2022,26.0,MF,La Liga,12000000.0,14.772043101397365,2602655.2117507043,-9397344.788249295
Alessandro Florenzi,2021,29.0,DF,Ligue 1,13000000.0,15.094292853149149,3592261.745532869,-9407738.254467132
Carlos VinÃ­cius,2021,25.0,FW,Premier League,18000000.0,15.964674688503653,8577684.574409308,-9422315.425590692
Christian KouamÃ©,2020,21.0,FW,Serie A,17500000.0,15.904517845092048,8076892.14738912,-9423107.852610879
Samu Costa,2025,23.0,MF,La Liga,13500000.0,15.219941699839824,4073208.0040636626,-9426791.995936338
Jan Paul van Hecke,2025,24.0,DF,Premier League,27000000.0,16.681863411730127,17572809.573801357,-9427190.426198643
Noah Okafor,2025,24.0,FW,Serie A,15000000.0,15.529284841043594,5549867.773582833,-9450132.226417167
Stefan Bajcetic,2024,19.0,MF,Premier League,11000000.0,14.245425814423822,1537126.2564228754,-9462873.743577125
RaphaÃ«l Guerreiro,2025,30.0,DF,Bundesliga,10000000.0,13.186265469965734,532993.0127474903,-9467006.98725251
Kyle Walker,2021,30.0,DF,Premier League,28000000.0,16.734978915148012,18531431.737292968,-9468568.262707032
CaoimhÃ­n Kelleher,2023,23.0,GK,Premier League,12000000.0,14.738361362707495,2516453.0931899855,-9483546.906810015
Tommaso Pobega,2022,22.0,MF,Serie A,16000000.0,15.68883497799551,6509901.115143946,-9490098.884856053
Billy Gilmour,2024,22.0,MF,Premier League,18000000.0,15.955549343866776,8499766.293638453,-9500233.706361547
